"ID","SCHOOL_YEAR","LEAID","District","STATE","REGION","Primary County FIPS","Primary County Name","Majority White schools","Majority Non-White schools","Equal Mix schools","NA schools","Total Schools","Percent majority White schools","Percent majority non-White schools","Percent equal mix schools","White students","Non-White students","TOTAL STUDENTS","Percent White students","Percent non-White students","DISTSIZE_DESC","Dissimilarity Index","DISNDX_DESC"
9409.00,"2023-2024","3007330","Conrad Elem","Montana","West","30073","Pondera County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,614.00,86.00,700.00,0.87,0.12,"500 - 999",9.17,"Less than 10"
9410.00,"2023-2024","3007350","Cooke City Elem","Montana","West","30067","Park County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,6.00,4.00,10.00,0.60,0.40,"Less than 500",,"NA"
9411.00,"2023-2024","3007410","Corvallis K-12 Schools","Montana","West","30081","Ravalli County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,2404.00,420.00,2824.00,0.85,0.14,"1,000 - 10,000",3.73,"Less than 10"
9412.00,"2023-2024","3007500","Cottonwood Elem","Montana","West","30031","Gallatin County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,34.00,4.00,38.00,0.89,0.10,"Less than 500",,"NA"
9413.00,"2023-2024","3007710","Creston Elem","Montana","West","30029","Flathead County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,164.00,44.00,208.00,0.78,0.21,"Less than 500",,"NA"
9414.00,"2023-2024","3007830","Culbertson Elem","Montana","West","30085","Roosevelt County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,238.00,140.00,378.00,0.62,0.37,"Less than 500",10.16,"10 - 25"
9415.00,"2023-2024","3007860","Culbertson H S","Montana","West","30085","Roosevelt County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,118.00,64.00,182.00,0.64,0.35,"Less than 500",,"NA"
9416.00,"2023-2024","3007930","Custer County H S","Montana","West","30017","Custer County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,890.00,94.00,984.00,0.90,0.09,"500 - 999",,"NA"
9417.00,"2023-2024","3007980","Kinsey Elem","Montana","West","30017","Custer County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,124.00,2.00,126.00,0.98,0.01,"Less than 500",,"NA"
9418.00,"2023-2024","3008010","S Y Elem","Montana","West","30017","Custer County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,10.00,0.00,10.00,1.00,0.00,"Less than 500",,"NA"
9419.00,"2023-2024","3008130","Custer K-12 Schools","Montana","West","30111","Yellowstone County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,174.00,2.00,176.00,0.98,0.01,"Less than 500",52.87,"More than 50"
9420.00,"2023-2024","3008190","Cut Bank H S","Montana","West","30035","Glacier County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,186.00,210.00,396.00,0.46,0.53,"Less than 500",,"NA"
9421.00,"2023-2024","3008280","Darby K-12 Schools","Montana","West","30081","Ravalli County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,588.00,86.00,674.00,0.87,0.12,"500 - 999",4.31,"Less than 10"
9422.00,"2023-2024","3008310","Davey Elem","Montana","West","30041","Hill County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,22.00,2.00,24.00,0.91,0.08,"Less than 500",,"NA"
9423.00,"2023-2024","3008340","Dawson H S","Montana","West","30021","Dawson County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,610.00,62.00,672.00,0.90,0.09,"500 - 999",,"NA"
9424.00,"2023-2024","3008400","Lindsay Elem","Montana","West","30021","Dawson County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,18.00,0.00,18.00,1.00,0.00,"Less than 500",,"NA"
9425.00,"2023-2024","3008470","Deer Creek Elem","Montana","West","30021","Dawson County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,26.00,4.00,30.00,0.86,0.13,"Less than 500",,"NA"
9426.00,"2023-2024","3008670","Deer Lodge Elem","Montana","West","30077","Powell County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,738.00,110.00,848.00,0.87,0.12,"500 - 999",0.60,"Less than 10"
9427.00,"2023-2024","3008700","Deer Park Elem","Montana","West","30029","Flathead County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,318.00,24.00,342.00,0.92,0.07,"Less than 500",24.84,"10 - 25"
9428.00,"2023-2024","3008730","Deerfield Elem","Montana","West","30027","Fergus County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,26.00,0.00,26.00,1.00,0.00,"Less than 500",,"NA"
9429.00,"2023-2024","3008850","Denton H S","Montana","West","30027","Fergus County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,14.00,6.00,20.00,0.70,0.30,"Less than 500",,"NA"
9430.00,"2023-2024","3008860","Denton Elem","Montana","West","30027","Fergus County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,72.00,10.00,82.00,0.87,0.12,"Less than 500",15.00,"10 - 25"
9431.00,"2023-2024","3008880","DeSmet Elem","Montana","West","30063","Missoula County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,210.00,48.00,258.00,0.81,0.18,"Less than 500",21.07,"10 - 25"
9432.00,"2023-2024","3008910","Dillon Elem","Montana","West","30001","Beaverhead County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1386.00,180.00,1566.00,0.88,0.11,"1,000 - 10,000",1.64,"Less than 10"
9433.00,"2023-2024","3009000","Divide Elem","Montana","West","30093","Silver Bow County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,22.00,0.00,22.00,1.00,0.00,"Less than 500",,"NA"
9434.00,"2023-2024","3009030","Dixon Elem","Montana","West","30089","Sanders County",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,34.00,54.00,88.00,0.38,0.61,"Less than 500",23.74,"10 - 25"
9435.00,"2023-2024","3009120","Dodson K-12","Montana","West","30071","Phillips County",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,24.00,166.00,190.00,0.12,0.87,"Less than 500",11.64,"10 - 25"
9436.00,"2023-2024","3009180","Drummond Elem","Montana","West","30039","Granite County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,204.00,26.00,230.00,0.88,0.11,"Less than 500",5.27,"Less than 10"
9437.00,"2023-2024","3009210","Drummond H S","Montana","West","30039","Granite County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,132.00,10.00,142.00,0.92,0.07,"Less than 500",,"NA"
9438.00,"2023-2024","3009330","Dupuyer Elem","Montana","West","30073","Pondera County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,90.00,2.00,92.00,0.97,0.02,"Less than 500",,"NA"
9439.00,"2023-2024","3009510","East Glacier Park Elem","Montana","West","30035","Glacier County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,8.00,92.00,100.00,0.08,0.92,"Less than 500",,"NA"
9440.00,"2023-2024","3009670","Ekalaka Elem","Montana","West","30011","Carter County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,170.00,26.00,196.00,0.86,0.13,"Less than 500",6.96,"Less than 10"
9441.00,"2023-2024","3009720","Elder Grove Elem","Montana","West","30111","Yellowstone County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1224.00,198.00,1422.00,0.86,0.13,"1,000 - 10,000",7.59,"Less than 10"
9442.00,"2023-2024","3009780","Elliston Elem","Montana","West","30077","Powell County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,42.00,4.00,46.00,0.91,0.08,"Less than 500",,"NA"
9443.00,"2023-2024","3009840","Elysian Elem","Montana","West","30111","Yellowstone County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,698.00,134.00,832.00,0.83,0.16,"500 - 999",10.56,"10 - 25"
9444.00,"2023-2024","3009930","Ennis K-12 Schools","Montana","West","30057","Madison County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,820.00,52.00,872.00,0.94,0.05,"500 - 999",19.00,"10 - 25"
9445.00,"2023-2024","3010080","Eureka Elem","Montana","West","30053","Lincoln County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,890.00,140.00,1030.00,0.86,0.13,"1,000 - 10,000",1.18,"Less than 10"
9446.00,"2023-2024","3010140","Fairfield Elem","Montana","West","30099","Teton County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,400.00,16.00,416.00,0.96,0.03,"Less than 500",32.00,"25.01 - 50"
9447.00,"2023-2024","3010170","Fairfield H S","Montana","West","30099","Teton County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,210.00,22.00,232.00,0.90,0.09,"Less than 500",,"NA"
9448.00,"2023-2024","3010210","Fairview Elem","Montana","West","30083","Richland County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,298.00,60.00,358.00,0.83,0.16,"Less than 500",1.78,"Less than 10"
9449.00,"2023-2024","3010230","Fair-Mont-Egan Elem","Montana","West","30029","Flathead County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,262.00,24.00,286.00,0.91,0.08,"Less than 500",4.77,"Less than 10"
9450.00,"2023-2024","3010290","Fairview H S","Montana","West","30083","Richland County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,186.00,22.00,208.00,0.89,0.10,"Less than 500",,"NA"
9451.00,"2023-2024","3010530","Fergus H S","Montana","West","30027","Fergus County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,644.00,66.00,710.00,0.90,0.09,"500 - 999",,"NA"
9452.00,"2023-2024","3010800","Fishtail Elem","Montana","West","30095","Stillwater County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,30.00,0.00,30.00,1.00,0.00,"Less than 500",,"NA"
9453.00,"2023-2024","3010820","Wise River Elem","Montana","West","30001","Beaverhead County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,16.00,0.00,16.00,1.00,0.00,"Less than 500",,"NA"
9454.00,"2023-2024","3010920","Evergreen Elem","Montana","West","30029","Flathead County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1068.00,218.00,1286.00,0.83,0.16,"1,000 - 10,000",2.76,"Less than 10"
9455.00,"2023-2024","3010950","Olney-Bissell Elem","Montana","West","30029","Flathead County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,160.00,24.00,184.00,0.86,0.13,"Less than 500",15.83,"10 - 25"
9456.00,"2023-2024","3011100","Florence-Carlton K-12 Schls","Montana","West","30081","Ravalli County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1404.00,184.00,1588.00,0.88,0.11,"1,000 - 10,000",5.27,"Less than 10"
9457.00,"2023-2024","3011160","Forsyth Elem","Montana","West","30087","Rosebud County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,308.00,66.00,374.00,0.82,0.17,"Less than 500",0.86,"Less than 10"
9458.00,"2023-2024","3011190","Forsyth H S","Montana","West","30087","Rosebud County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,162.00,38.00,200.00,0.81,0.19,"Less than 500",,"NA"
9459.00,"2023-2024","3011240","Fort Benton Elem","Montana","West","30015","Chouteau County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,402.00,66.00,468.00,0.85,0.14,"Less than 500",4.38,"Less than 10"
9460.00,"2023-2024","3011260","Fort Benton H S","Montana","West","30015","Chouteau County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,192.00,30.00,222.00,0.86,0.13,"Less than 500",,"NA"
9461.00,"2023-2024","3011340","Fortine Elem","Montana","West","30053","Lincoln County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,122.00,6.00,128.00,0.95,0.04,"Less than 500",22.95,"10 - 25"
9462.00,"2023-2024","3011420","Frazer Elem","Montana","West","30105","Valley County",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,132.00,132.00,0.00,1.00,"Less than 500",,"NA"
9463.00,"2023-2024","3011460","Frazer H S","Montana","West","30105","Valley County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,58.00,58.00,0.00,1.00,"Less than 500",,"NA"
9464.00,"2023-2024","3011520","Frenchtown K-12 Schools","Montana","West","30063","Missoula County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,2380.00,390.00,2770.00,0.85,0.14,"1,000 - 10,000",2.55,"Less than 10"
9465.00,"2023-2024","3011550","Froid Elem","Montana","West","30085","Roosevelt County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,60.00,28.00,88.00,0.68,0.31,"Less than 500",4.76,"Less than 10"
9466.00,"2023-2024","3011580","Froid H S","Montana","West","30085","Roosevelt County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,62.00,14.00,76.00,0.81,0.18,"Less than 500",,"NA"
9467.00,"2023-2024","3011650","Fromberg K-12","Montana","West","30009","Carbon County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,158.00,12.00,170.00,0.92,0.07,"Less than 500",19.83,"10 - 25"
9468.00,"2023-2024","3011670","Frontier Elem","Montana","West","30085","Roosevelt County",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,28.00,198.00,226.00,0.12,0.87,"Less than 500",15.07,"10 - 25"
9469.00,"2023-2024","3011730","Galata Elem","Montana","West","30101","Toole County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,"Less than 500",,"NA"
9470.00,"2023-2024","3011790","Gallatin Gateway Elem","Montana","West","30031","Gallatin County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,228.00,40.00,268.00,0.85,0.14,"Less than 500",11.92,"10 - 25"
9471.00,"2023-2024","3011820","Gardiner Elem","Montana","West","30067","Park County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,152.00,26.00,178.00,0.85,0.14,"Less than 500",9.51,"Less than 10"
9472.00,"2023-2024","3011850","Gardiner H S","Montana","West","30067","Park County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,80.00,16.00,96.00,0.83,0.16,"Less than 500",,"NA"
9473.00,"2023-2024","3011880","Garfield County H S","Montana","West","30033","Garfield County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,110.00,4.00,114.00,0.96,0.03,"Less than 500",,"NA"
9474.00,"2023-2024","3011990","Ross Elem","Montana","West","30033","Garfield County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,0.00,4.00,1.00,0.00,"Less than 500",,"NA"
9475.00,"2023-2024","3012210","Geraldine K-12","Montana","West","30015","Chouteau County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,128.00,8.00,136.00,0.94,0.05,"Less than 500",18.75,"10 - 25"
9476.00,"2023-2024","3012300","Geyser K-12 Schools","Montana","West","30045","Judith Basin County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,72.00,0.00,72.00,1.00,0.00,"Less than 500",,"NA"
9477.00,"2023-2024","3012350","Gildford Colony Elem","Montana","West","30041","Hill County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,30.00,0.00,30.00,1.00,0.00,"Less than 500",,"NA"
9478.00,"2023-2024","3012420","Glasgow K-12 Schools","Montana","West","30105","Valley County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1276.00,278.00,1554.00,0.82,0.17,"1,000 - 10,000",12.19,"10 - 25"
9479.00,"2023-2024","3012510","Glendive Elem","Montana","West","30021","Dawson County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1326.00,202.00,1528.00,0.86,0.13,"1,000 - 10,000",7.07,"Less than 10"
9480.00,"2023-2024","3012600","Golden Ridge Elem","Montana","West","30099","Teton County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,14.00,0.00,14.00,1.00,0.00,"Less than 500",,"NA"
9481.00,"2023-2024","3012840","Philipsburg K-12 Schools","Montana","West","30039","Granite County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,332.00,30.00,362.00,0.91,0.08,"Less than 500",11.16,"10 - 25"
9482.00,"2023-2024","3012900","Grant Elem","Montana","West","30001","Beaverhead County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,18.00,0.00,18.00,1.00,0.00,"Less than 500",,"NA"
9483.00,"2023-2024","3012960","Grass Range Elem","Montana","West","30027","Fergus County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,100.00,10.00,110.00,0.90,0.09,"Less than 500",2.00,"Less than 10"
9484.00,"2023-2024","3012990","Grass Range H S","Montana","West","30027","Fergus County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,48.00,8.00,56.00,0.85,0.14,"Less than 500",,"NA"
9485.00,"2023-2024","3013040","Great Falls Elem","Montana","West","30013","Cascade County",15.00,2.00,0.00,0.00,17.00,0.88,0.11,0.00,9660.00,4138.00,13798.00,0.70,0.29,"10,001 - 50,000",17.60,"10 - 25"
9486.00,"2023-2024","3013050","Great Falls H S","Montana","West","30013","Cascade County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,4558.00,1570.00,6128.00,0.74,0.25,"1,000 - 10,000",12.50,"10 - 25"
9487.00,"2023-2024","3013110","Greenfield Elem","Montana","West","30099","Teton County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,148.00,20.00,168.00,0.88,0.11,"Less than 500",7.02,"Less than 10"
9488.00,"2023-2024","3013140","Greycliff Elem","Montana","West","30097","Sweet Grass County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,0.00,4.00,1.00,0.00,"Less than 500",,"NA"
9489.00,"2023-2024","3013200","Hall Elem","Montana","West","30039","Granite County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,36.00,2.00,38.00,0.94,0.05,"Less than 500",,"NA"
9490.00,"2023-2024","3013260","Hamilton K-12 Schools","Montana","West","30081","Ravalli County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,2858.00,462.00,3320.00,0.86,0.13,"1,000 - 10,000",1.78,"Less than 10"
9491.00,"2023-2024","3013280","Hawks Home Elem","Montana","West","30011","Carter County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,26.00,0.00,26.00,1.00,0.00,"Less than 500",,"NA"
9492.00,"2023-2024","3013310","Hardin Elem","Montana","West","30003","Big Horn County",0.00,5.00,0.00,0.00,5.00,0.00,1.00,0.00,346.00,2158.00,2504.00,0.13,0.86,"1,000 - 10,000",29.96,"25.01 - 50"
9493.00,"2023-2024","3013340","Hardin H S","Montana","West","30003","Big Horn County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,126.00,954.00,1080.00,0.11,0.88,"1,000 - 10,000",,"NA"
9494.00,"2023-2024","3013360","Plenty Coups H S","Montana","West","30003","Big Horn County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,102.00,102.00,0.00,1.00,"Less than 500",,"NA"
9495.00,"2023-2024","3013395","Harlem Elem","Montana","West","30005","Blaine County",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,18.00,894.00,912.00,0.01,0.98,"500 - 999",9.24,"Less than 10"
9496.00,"2023-2024","3013400","Harlem H S","Montana","West","30005","Blaine County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,10.00,320.00,330.00,0.03,0.96,"Less than 500",,"NA"
9497.00,"2023-2024","3013470","Harlowton K-12","Montana","West","30107","Wheatland County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,450.00,84.00,534.00,0.84,0.15,"500 - 999",12.95,"10 - 25"
9498.00,"2023-2024","3013530","Harrison K-12 Schools","Montana","West","30057","Madison County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,180.00,18.00,198.00,0.90,0.09,"Less than 500",7.77,"Less than 10"
9499.00,"2023-2024","3013560","Havre Elem","Montana","West","30041","Hill County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,1686.00,854.00,2540.00,0.66,0.33,"1,000 - 10,000",6.36,"Less than 10"
9500.00,"2023-2024","3013590","Havre H S","Montana","West","30041","Hill County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,740.00,290.00,1030.00,0.71,0.28,"1,000 - 10,000",,"NA"
9501.00,"2023-2024","3013660","Hays-Lodge Pole K-12 Schls","Montana","West","30005","Blaine County",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,532.00,532.00,0.00,1.00,"500 - 999",,"NA"
9502.00,"2023-2024","3013800","Helena Flats Elem","Montana","West","30029","Flathead County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,526.00,46.00,572.00,0.91,0.08,"500 - 999",1.42,"Less than 10"
9503.00,"2023-2024","3013830","Helena H S","Montana","West","30049","Lewis and Clark County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,4174.00,734.00,4908.00,0.85,0.14,"1,000 - 10,000",8.79,"Less than 10"
9504.00,"2023-2024","3013860","Hellgate Elem","Montana","West","30063","Missoula County",4.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,2360.00,560.00,2920.00,0.80,0.19,"1,000 - 10,000",6.72,"Less than 10"
9505.00,"2023-2024","3013890","Helmville Elem","Montana","West","30077","Powell County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,22.00,2.00,24.00,0.91,0.08,"Less than 500",,"NA"
9506.00,"2023-2024","3014070","Highwood K-12","Montana","West","30015","Chouteau County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,194.00,22.00,216.00,0.89,0.10,"Less than 500",13.87,"10 - 25"
9507.00,"2023-2024","3014150","Cottonwood Elem","Montana","West","30041","Hill County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,32.00,6.00,38.00,0.84,0.15,"Less than 500",,"NA"
9508.00,"2023-2024","3014340","Hinsdale Elem","Montana","West","30105","Valley County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,64.00,4.00,68.00,0.94,0.05,"Less than 500",12.50,"10 - 25"
9509.00,"2023-2024","3014370","Hinsdale H S","Montana","West","30105","Valley County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,34.00,4.00,38.00,0.89,0.10,"Less than 500",,"NA"
9510.00,"2023-2024","3014430","Hobson K-12 Schools","Montana","West","30045","Judith Basin County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,236.00,22.00,258.00,0.91,0.08,"Less than 500",14.32,"10 - 25"
9511.00,"2023-2024","3014640","Hot Springs K-12","Montana","West","30089","Sanders County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,212.00,106.00,318.00,0.66,0.33,"Less than 500",8.49,"Less than 10"
9512.00,"2023-2024","3014700","Huntley Project K-12 Schools","Montana","West","30111","Yellowstone County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1342.00,204.00,1546.00,0.86,0.13,"1,000 - 10,000",1.00,"Less than 10"
9513.00,"2023-2024","3014760","Hysham K-12 Schools","Montana","West","30103","Treasure County",3.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,150.00,20.00,170.00,0.88,0.11,"Less than 500",15.33,"10 - 25"
9514.00,"2023-2024","3014820","Independent Elem","Montana","West","30111","Yellowstone County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,500.00,98.00,598.00,0.83,0.16,"500 - 999",,"NA"
9515.00,"2023-2024","3015060","Jackson Elem","Montana","West","30001","Beaverhead County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,4.00,0.00,4.00,1.00,0.00,"Less than 500",,"NA"
9516.00,"2023-2024","3015120","Jefferson H S","Montana","West","30043","Jefferson County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,568.00,26.00,594.00,0.95,0.04,"500 - 999",,"NA"
9517.00,"2023-2024","3015200","Joliet Elem","Montana","West","30009","Carbon County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,512.00,24.00,536.00,0.95,0.04,"500 - 999",38.67,"25.01 - 50"
9518.00,"2023-2024","3015260","Joliet H S","Montana","West","30009","Carbon County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,264.00,16.00,280.00,0.94,0.05,"Less than 500",,"NA"
9519.00,"2023-2024","3015340","Jordan Elem","Montana","West","30033","Garfield County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,208.00,4.00,212.00,0.98,0.01,"Less than 500",22.11,"10 - 25"
9520.00,"2023-2024","3015360","Judith Gap Elem","Montana","West","30107","Wheatland County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,48.00,4.00,52.00,0.92,0.07,"Less than 500",16.66,"10 - 25"
9521.00,"2023-2024","3015390","Judith Gap H S","Montana","West","30107","Wheatland County",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,8.00,4.00,12.00,0.66,0.33,"Less than 500",,"NA"
9522.00,"2023-2024","3015420","Flathead H S","Montana","West","30029","Flathead County",2.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,5542.00,668.00,6210.00,0.89,0.10,"1,000 - 10,000",3.39,"Less than 10"
